account_id,party_id,product_type,open_date,close_date,status,updated_at
A002328,P001111,HOME_LOAN,2018-01-09,,OPEN,2026-01-15T00:00:00
A002329,P001066,HOME_LOAN,2018-01-21,,OPEN,2026-01-15T00:00:00
A002330,P001238,TERM_DEPOSIT,2021-12-07,,OPEN,2026-01-15T00:00:00
A002331,P001944,HOME_LOAN,2020-04-11,,OPEN,2026-01-15T00:00:00
A002332,P000062,TERM_DEPOSIT,2023-06-26,2024-03-29,CLOSED,2026-01-15T00:00:00
A002333,P001435,TERM_DEPOSIT,2019-05-02,2021-12-03,CLOSED,2026-01-15T00:00:00
A002334,P001358,CREDIT_CARD,2020-11-23,,OPEN,2026-01-15T00:00:00
A002335,P001593,HOME_LOAN,2023-08-17,,OPEN,2026-01-15T00:00:00
A002336,P001744,SAVINGS,2022-08-21,,DORMANT,2026-01-15T00:00:00
A002337,P000176,CREDIT_CARD,2020-12-06,,OPEN,2026-01-15T00:00:00
A002338,P000272,TERM_DEPOSIT,2024-03-17,,OPEN,2026-01-15T00:00:00
A002339,P000530,CREDIT_CARD,2021-06-01,2026-01-15,CLOSED,2026-01-15T09:00:00
A002340,P000046,TRANSACTION,2016-02-28,,OPEN,2026-01-15T00:00:00
A002341,P001339,TERM_DEPOSIT,2025-01-11,,OPEN,2026-01-15T00:00:00
A002342,P000010,CREDIT_CARD,2024-09-17,,DORMANT,2026-01-15T00:00:00
A002343,P001968,CREDIT_CARD,2020-04-01,,DORMANT,2026-02-15T09:00:00
A002344,P000082,HOME_LOAN,2016-04-20,,OPEN,2026-01-15T00:00:00
A002345,P000210,TRANSACTION,2020-12-19,,OPEN,2026-01-15T00:00:00
A002346,P001664,CREDIT_CARD,2025-12-02,2028-05-17,OPEN,2026-02-15T09:00:00
A002347,P001376,TERM_DEPOSIT,2019-11-21,2026-02-15,CLOSED,2026-02-15T09:00:00
A002348,P000995,SAVINGS,2016-12-09,,OPEN,2026-01-15T00:00:00
A002349,P000966,CREDIT_CARD,2019-12-12,,OPEN,2026-01-15T00:00:00
A002350,P001474,TRANSACTION,2024-01-26,,OPEN,2026-01-15T00:00:00
A002351,P001623,SAVINGS,2024-08-05,,OPEN,2026-01-15T00:00:00
A002352,P001130,SAVINGS,2024-05-22,,OPEN,2026-01-15T00:00:00
A002353,P000317,TERM_DEPOSIT,2023-12-06,,OPEN,2026-01-15T00:00:00
A002354,P000964,TERM_DEPOSIT,2025-10-24,,OPEN,2026-01-15T00:00:00
A002355,P000394,TERM_DEPOSIT,2016-03-30,,OPEN,2026-01-15T00:00:00
A002356,P000608,TRANSACTION,2019-03-01,,OPEN,2026-01-15T00:00:00
A002357,P000079,HOME_LOAN,2025-12-11,,OPEN,2026-01-15T00:00:00
A002358,P001643,TRANSACTION,2022-12-15,,OPEN,2026-01-15T00:00:00
A002359,P001601,TRANSACTION,2023-05-27,,OPEN,2026-01-15T00:00:00
A002360,P000504,TERM_DEPOSIT,2018-01-22,,OPEN,2026-01-15T00:00:00
A002361,P001746,TERM_DEPOSIT,2018-06-24,,OPEN,2026-01-15T00:00:00
A002362,P001596,CREDIT_CARD,2023-10-13,,OPEN,2026-01-15T00:00:00
A002363,P001317,HOME_LOAN,2024-04-29,,OPEN,2026-01-15T00:00:00
A002364,P001690,TRANSACTION,2019-04-27,,OPEN,2026-01-15T00:00:00
A002365,P000592,TRANSACTION,2017-01-30,,DORMANT,2026-01-15T00:00:00
A002366,P001361,TERM_DEPOSIT,2018-10-15,,OPEN,2026-01-15T00:00:00
A002367,P000083,HOME_LOAN,2020-06-21,,OPEN,2026-01-15T00:00:00
A002368,P000492,TRANSACTION,2017-06-12,,OPEN,2026-01-15T00:00:00
A002369,P000035,TRANSACTION,2024-07-12,2026-01-15,CLOSED,2026-01-15T09:00:00
A002370,P000209,HOME_LOAN,2025-09-10,,DORMANT,2026-01-15T00:00:00
A002371,P001458,TERM_DEPOSIT,2022-09-25,,DORMANT,2026-01-15T00:00:00
A002372,P001255,TERM_DEPOSIT,2023-03-29,,OPEN,2026-01-15T00:00:00
A002373,P001611,HOME_LOAN,2016-03-08,,OPEN,2026-01-15T00:00:00
A002374,P001904,TERM_DEPOSIT,2017-06-05,,DORMANT,2026-02-15T09:00:00
A002375,P000839,CREDIT_CARD,2022-09-24,,OPEN,2026-01-15T00:00:00
A002376,P001287,SAVINGS,2022-09-25,,OPEN,2026-01-15T00:00:00
A002377,P000174,HOME_LOAN,2019-10-14,,OPEN,2026-01-15T00:00:00
A002378,P001249,SAVINGS,2018-05-26,,OPEN,2026-01-15T00:00:00
A002379,P001548,TERM_DEPOSIT,2025-09-15,,OPEN,2026-01-15T00:00:00
A002380,P001145,TRANSACTION,2020-05-18,2024-04-26,CLOSED,2026-01-15T00:00:00
A002381,P001198,TRANSACTION,2023-05-30,,OPEN,2026-01-15T00:00:00
A002382,P000454,HOME_LOAN,2018-06-22,,OPEN,2026-01-15T00:00:00
A002383,P000910,TERM_DEPOSIT,2017-10-28,,DORMANT,2026-01-15T00:00:00
A002384,P000824,HOME_LOAN,2023-04-10,,DORMANT,2026-01-15T00:00:00
A002385,P001667,TERM_DEPOSIT,2019-07-03,,OPEN,2026-01-15T00:00:00
A002386,P000705,CREDIT_CARD,2019-10-06,,OPEN,2026-01-15T00:00:00
A002387,P001171,TERM_DEPOSIT,2017-03-01,,OPEN,2026-01-15T00:00:00
A002388,P001115,TERM_DEPOSIT,2018-02-18,,OPEN,2026-01-15T00:00:00
A002389,P001508,TRANSACTION,2023-11-13,,DORMANT,2026-01-15T09:00:00
A002390,P001975,CREDIT_CARD,2016-08-09,,DORMANT,2026-01-15T09:00:00
A002391,P001412,TERM_DEPOSIT,2019-08-10,,OPEN,2026-01-15T00:00:00
A002392,P001064,HOME_LOAN,2021-12-06,,DORMANT,2026-01-15T00:00:00
A002393,P000030,CREDIT_CARD,2016-12-23,,OPEN,2026-01-15T00:00:00
A002394,P000795,TERM_DEPOSIT,2025-03-18,,OPEN,2026-01-15T00:00:00
A002395,P000478,CREDIT_CARD,2021-03-31,,OPEN,2026-01-15T00:00:00
A002396,P000909,TRANSACTION,2017-06-24,2026-01-15,CLOSED,2026-01-15T09:00:00
A002397,P000294,CREDIT_CARD,2025-01-11,,OPEN,2026-01-15T00:00:00
A002398,P000456,CREDIT_CARD,2021-04-24,,OPEN,2026-01-15T00:00:00
A002399,P000612,HOME_LOAN,2018-07-07,,OPEN,2026-01-15T00:00:00
A002400,P000732,SAVINGS,2019-10-09,,OPEN,2026-01-15T00:00:00
A002401,P000574,SAVINGS,2018-11-02,,OPEN,2026-01-15T00:00:00
A002402,P001261,HOME_LOAN,2020-08-03,,OPEN,2026-01-15T00:00:00
A002403,P001738,CREDIT_CARD,2024-02-27,,OPEN,2026-01-15T00:00:00
A002404,P000941,CREDIT_CARD,2022-08-23,,OPEN,2026-01-15T00:00:00
A002405,P000661,TRANSACTION,2016-04-26,,DORMANT,2026-01-15T00:00:00
A002406,P000377,SAVINGS,2019-12-31,,OPEN,2026-01-15T00:00:00
A002407,P000513,SAVINGS,2017-08-13,2026-02-15,CLOSED,2026-02-15T09:00:00
A002408,P000009,TRANSACTION,2023-07-30,,OPEN,2026-01-15T00:00:00
A002409,P001452,SAVINGS,2022-11-21,,OPEN,2026-01-15T00:00:00
A002410,P000677,TERM_DEPOSIT,2022-07-05,2026-01-15,CLOSED,2026-02-15T09:00:00
A002411,P000815,HOME_LOAN,2023-03-12,,DORMANT,2026-01-15T00:00:00
A002412,P000692,TERM_DEPOSIT,2024-09-30,,OPEN,2026-01-15T00:00:00
A002413,P001959,HOME_LOAN,2020-10-25,,OPEN,2026-01-15T00:00:00
A002414,P001708,CREDIT_CARD,2025-08-21,,OPEN,2026-01-15T00:00:00
A002415,P000030,SAVINGS,2019-08-24,,DORMANT,2026-01-15T00:00:00
A002416,P000926,TRANSACTION,2022-11-06,,OPEN,2026-01-15T00:00:00
A002417,P000436,SAVINGS,2023-04-12,2027-02-15,CLOSED,2026-01-15T00:00:00
A002418,P000692,HOME_LOAN,2024-05-04,,OPEN,2026-01-15T00:00:00
A002419,P001906,SAVINGS,2022-09-11,,OPEN,2026-01-15T00:00:00
A002420,P001310,HOME_LOAN,2016-06-12,,OPEN,2026-01-15T00:00:00
A002421,P000792,SAVINGS,2016-11-14,,OPEN,2026-01-15T00:00:00
A002422,P001867,SAVINGS,2025-06-11,,DORMANT,2026-02-15T09:00:00
A002423,P000376,HOME_LOAN,2019-03-05,,OPEN,2026-01-15T00:00:00
A002424,P000323,TRANSACTION,2019-03-26,,DORMANT,2026-02-15T09:00:00
A002425,P000321,HOME_LOAN,2020-07-07,,OPEN,2026-01-15T00:00:00
A002426,P000054,TERM_DEPOSIT,2024-05-27,,DORMANT,2026-01-15T00:00:00
A002427,P001109,SAVINGS,2024-12-25,,OPEN,2026-01-15T00:00:00
A002428,P000493,HOME_LOAN,2024-08-15,2026-01-15,CLOSED,2026-01-15T09:00:00
A002429,P000783,HOME_LOAN,2023-12-26,,DORMANT,2026-01-15T00:00:00
A002430,P001708,TRANSACTION,2023-08-10,,OPEN,2026-01-15T00:00:00
A002431,P000258,TERM_DEPOSIT,2021-07-08,,OPEN,2026-01-15T00:00:00
A002432,P000441,TRANSACTION,2017-07-13,,OPEN,2026-01-15T00:00:00
A002433,P000321,HOME_LOAN,2016-07-20,,OPEN,2026-01-15T00:00:00
A002434,P001597,TERM_DEPOSIT,2025-06-15,,OPEN,2026-01-15T00:00:00
A002435,P000092,CREDIT_CARD,2025-11-15,,OPEN,2026-01-15T00:00:00
A002436,P000099,TRANSACTION,2024-11-21,2026-02-15,CLOSED,2026-02-15T09:00:00
A002437,P000498,SAVINGS,2019-06-30,,DORMANT,2026-01-15T09:00:00
A002438,P001002,HOME_LOAN,2021-10-08,,OPEN,2026-01-15T00:00:00
A002439,P000126,TRANSACTION,2020-06-30,2026-01-15,CLOSED,2026-01-15T09:00:00
A002440,P000376,HOME_LOAN,2025-04-22,,OPEN,2026-01-15T00:00:00
A002441,P000203,CREDIT_CARD,2018-09-10,,OPEN,2026-01-15T09:00:00
A002442,P000697,CREDIT_CARD,2024-04-27,,OPEN,2026-01-15T00:00:00
A002443,P000575,CREDIT_CARD,2017-12-08,,OPEN,2026-01-15T00:00:00
A002444,P000754,TERM_DEPOSIT,2025-03-29,,OPEN,2026-01-15T00:00:00
A002445,P001489,CREDIT_CARD,2019-03-27,,OPEN,2026-01-15T00:00:00
A002446,P001662,SAVINGS,2019-06-18,2020-11-23,CLOSED,2026-01-15T00:00:00
A002447,P001596,TERM_DEPOSIT,2025-12-15,,OPEN,2026-01-15T00:00:00
A002448,P000444,SAVINGS,2017-10-22,,DORMANT,2026-01-15T00:00:00
A002449,P001970,CREDIT_CARD,2017-08-18,,OPEN,2026-01-15T00:00:00
A002450,P000953,HOME_LOAN,2018-08-29,,OPEN,2026-01-15T00:00:00
A002451,P000678,CREDIT_CARD,2017-05-05,,OPEN,2026-01-15T00:00:00
A002452,P000589,SAVINGS,2022-09-17,,OPEN,2026-01-15T00:00:00
A002453,P001515,TRANSACTION,2020-12-24,,OPEN,2026-01-15T00:00:00
A002454,P001550,TERM_DEPOSIT,2019-01-24,,OPEN,2026-01-15T00:00:00
A002455,P001432,TRANSACTION,2023-10-06,,DORMANT,2026-02-15T09:00:00
A002456,P001994,CREDIT_CARD,2025-01-22,,OPEN,2026-01-15T00:00:00
A002457,P001457,CREDIT_CARD,2021-02-28,2023-03-26,CLOSED,2026-01-15T00:00:00
A002458,P001349,CREDIT_CARD,2025-04-21,,OPEN,2026-01-15T00:00:00
A002459,P000856,TRANSACTION,2018-09-10,,DORMANT,2026-01-15T00:00:00
A002460,P001178,SAVINGS,2024-07-22,,OPEN,2026-01-15T00:00:00
A002461,P001434,TERM_DEPOSIT,2019-10-01,,OPEN,2026-01-15T00:00:00
A002462,P000833,TRANSACTION,2020-08-12,,OPEN,2026-01-15T00:00:00
A002463,P000122,SAVINGS,2017-01-07,,OPEN,2026-01-15T09:00:00
A002464,P001382,TRANSACTION,2024-06-24,,OPEN,2026-01-15T00:00:00
A002465,P001120,CREDIT_CARD,2021-07-30,,OPEN,2026-01-15T09:00:00
A002466,P001691,CREDIT_CARD,2025-09-09,2026-02-15,CLOSED,2026-02-15T09:00:00
A002467,P000686,SAVINGS,2018-11-12,,OPEN,2026-01-15T00:00:00
A002468,P001400,CREDIT_CARD,2024-06-10,,OPEN,2026-02-15T09:00:00
A002469,P001199,SAVINGS,2024-07-30,,OPEN,2026-01-15T00:00:00
A002470,P000775,HOME_LOAN,2025-02-26,,DORMANT,2026-01-15T09:00:00
A002471,P001049,TERM_DEPOSIT,2017-11-17,,OPEN,2026-01-15T00:00:00
A002472,P001019,TRANSACTION,2021-04-25,,OPEN,2026-01-15T00:00:00
A002473,P000311,HOME_LOAN,2025-01-10,,OPEN,2026-01-15T00:00:00
A002474,P000082,TRANSACTION,2022-06-19,,OPEN,2026-01-15T00:00:00
A002475,P001700,TERM_DEPOSIT,2017-08-03,,OPEN,2026-01-15T00:00:00
A002476,P001166,HOME_LOAN,2017-04-17,,DORMANT,2026-01-15T00:00:00
A002477,P000304,SAVINGS,2019-08-18,,DORMANT,2026-01-15T00:00:00
A002478,P000424,SAVINGS,2018-01-28,,OPEN,2026-01-15T00:00:00
A002479,P001227,HOME_LOAN,2023-01-18,,OPEN,2026-01-15T00:00:00
A002480,P001254,SAVINGS,2016-05-30,,OPEN,2026-01-15T00:00:00
A002481,P001546,HOME_LOAN,2024-07-15,2028-09-13,CLOSED,2026-01-15T00:00:00
A002482,P001349,HOME_LOAN,2023-01-25,,OPEN,2026-02-15T09:00:00
A002483,P001017,CREDIT_CARD,2023-09-12,,DORMANT,2026-01-15T00:00:00
A002484,P001807,TERM_DEPOSIT,2022-02-13,,OPEN,2026-01-15T00:00:00
A002485,P000285,TRANSACTION,2023-08-08,,DORMANT,2026-01-15T00:00:00
A002486,P000562,TRANSACTION,2024-11-25,,OPEN,2026-01-15T00:00:00
A002487,P000723,SAVINGS,2016-10-28,,OPEN,2026-01-15T00:00:00
A002488,P000599,SAVINGS,2018-02-08,,OPEN,2026-01-15T00:00:00
A002489,P001624,SAVINGS,2021-02-15,,OPEN,2026-01-15T00:00:00
A002490,P000130,SAVINGS,2016-03-09,2026-02-15,CLOSED,2026-02-15T09:00:00
A002491,P000572,TERM_DEPOSIT,2020-06-27,,OPEN,2026-02-15T09:00:00
A002492,P001654,SAVINGS,2022-02-01,,OPEN,2026-01-15T00:00:00
A002493,P000748,CREDIT_CARD,2020-06-23,2022-05-27,CLOSED,2026-01-15T00:00:00
A002494,P000961,CREDIT_CARD,2017-07-14,,OPEN,2026-01-15T00:00:00
A002495,P001047,TERM_DEPOSIT,2023-01-16,,OPEN,2026-01-15T00:00:00
A002496,P000337,TERM_DEPOSIT,2019-05-11,,OPEN,2026-01-15T00:00:00
A002497,P000589,TERM_DEPOSIT,2016-10-30,,DORMANT,2026-01-15T00:00:00
A002498,P000628,CREDIT_CARD,2016-08-24,,OPEN,2026-01-15T00:00:00
A002499,P000011,CREDIT_CARD,2018-12-12,,OPEN,2026-02-15T09:00:00
A002500,P001162,CREDIT_CARD,2019-06-22,,OPEN,2026-01-15T00:00:00
A002501,P001902,TERM_DEPOSIT,2022-04-17,,OPEN,2026-01-15T00:00:00
A002502,P001676,TRANSACTION,2016-04-30,,OPEN,2026-01-15T00:00:00
A002503,P000258,CREDIT_CARD,2016-03-30,,OPEN,2026-01-15T00:00:00
A002504,P001008,SAVINGS,2016-02-20,,OPEN,2026-01-15T00:00:00
A002505,P001514,TERM_DEPOSIT,2019-04-06,,DORMANT,2026-01-15T00:00:00
A002506,P000902,HOME_LOAN,2018-01-31,,OPEN,2026-01-15T00:00:00
A002507,P001402,TERM_DEPOSIT,2017-03-28,,OPEN,2026-01-15T00:00:00
A002508,P000268,HOME_LOAN,2016-03-29,,OPEN,2026-01-15T00:00:00
A002509,P001779,TERM_DEPOSIT,2024-09-21,,OPEN,2026-01-15T00:00:00
A002510,P001612,SAVINGS,2025-11-29,,OPEN,2026-01-15T00:00:00
A002511,P000945,HOME_LOAN,2022-09-05,,DORMANT,2026-01-15T00:00:00
A002512,P001750,TRANSACTION,2016-05-07,,DORMANT,2026-02-15T09:00:00
A002513,P001991,CREDIT_CARD,2022-09-28,2026-01-15,CLOSED,2026-01-15T09:00:00
A002514,P001757,SAVINGS,2017-11-07,,OPEN,2026-01-15T00:00:00
A002515,P001064,TERM_DEPOSIT,2021-10-08,,OPEN,2026-01-15T00:00:00
A002516,P000939,TRANSACTION,2018-02-17,,OPEN,2026-01-15T00:00:00
A002517,P001251,HOME_LOAN,2023-09-05,,OPEN,2026-01-15T00:00:00
A002518,P000927,HOME_LOAN,2024-06-16,,OPEN,2026-01-15T00:00:00
A002519,P001932,SAVINGS,2018-04-30,,DORMANT,2026-01-15T00:00:00
A002520,P000910,SAVINGS,2017-04-11,,OPEN,2026-01-15T00:00:00
A002521,P001162,TERM_DEPOSIT,2018-03-08,,OPEN,2026-01-15T00:00:00
A002522,P001889,CREDIT_CARD,2022-05-29,,OPEN,2026-01-15T00:00:00
A002523,P001494,CREDIT_CARD,2020-06-26,,OPEN,2026-01-15T00:00:00
A002524,P000833,SAVINGS,2025-10-29,,DORMANT,2026-02-15T09:00:00
A002525,P001767,HOME_LOAN,2018-06-08,,OPEN,2026-01-15T00:00:00
A002526,P000231,TRANSACTION,2021-03-06,,OPEN,2026-01-15T00:00:00
A002527,P001690,SAVINGS,2024-05-29,,DORMANT,2026-01-15T00:00:00
A002528,P001722,TRANSACTION,2025-08-28,,DORMANT,2026-01-15T00:00:00
A002529,P000598,HOME_LOAN,2017-11-19,,OPEN,2026-01-15T00:00:00
A002530,P001673,TERM_DEPOSIT,2022-12-13,,OPEN,2026-01-15T00:00:00
A002531,P001112,SAVINGS,2017-04-15,2018-08-07,CLOSED,2026-01-15T00:00:00
A002532,P001738,CREDIT_CARD,2017-07-08,,OPEN,2026-01-15T00:00:00
A002533,P000046,HOME_LOAN,2018-05-20,,OPEN,2026-01-15T00:00:00
A002534,P001415,HOME_LOAN,2024-02-04,,DORMANT,2026-01-15T00:00:00
A002535,P001482,TRANSACTION,2019-03-04,,OPEN,2026-01-15T00:00:00
A002536,P000017,TERM_DEPOSIT,2018-02-20,,OPEN,2026-01-15T00:00:00
A002537,P001242,TERM_DEPOSIT,2018-10-13,,OPEN,2026-01-15T00:00:00
A002538,P001227,SAVINGS,2021-01-30,,OPEN,2026-01-15T09:00:00
A002539,P000758,CREDIT_CARD,2025-09-09,,OPEN,2026-01-15T00:00:00
A002540,P001707,TRANSACTION,2022-10-27,,OPEN,2026-01-15T09:00:00
A002541,P000298,TERM_DEPOSIT,2024-09-07,2026-01-15,CLOSED,2026-01-15T09:00:00
A002542,P001775,TRANSACTION,2018-12-27,,OPEN,2026-01-15T00:00:00
A002543,P000766,TRANSACTION,2019-08-21,,DORMANT,2026-01-15T00:00:00
A002544,P001822,TRANSACTION,2016-09-16,,OPEN,2026-01-15T00:00:00
A002545,P000679,TERM_DEPOSIT,2025-02-02,,OPEN,2026-01-15T00:00:00
A002546,P000706,HOME_LOAN,2021-07-27,,OPEN,2026-01-15T00:00:00
A002547,P001450,TRANSACTION,2017-12-08,,OPEN,2026-01-15T00:00:00
A002548,P000443,HOME_LOAN,2019-11-23,,DORMANT,2026-01-15T00:00:00
A002549,P001308,TRANSACTION,2017-09-24,,OPEN,2026-01-15T00:00:00
A002550,P000139,TRANSACTION,2022-10-03,,OPEN,2026-01-15T00:00:00
A002551,P000495,TRANSACTION,2022-10-19,,OPEN,2026-01-15T00:00:00
A002552,P001830,HOME_LOAN,2022-01-19,,OPEN,2026-01-15T00:00:00
A002553,P000437,TERM_DEPOSIT,2022-02-23,,OPEN,2026-01-15T00:00:00
A002554,P001340,TRANSACTION,2023-10-26,,OPEN,2026-01-15T00:00:00
A002555,P000444,CREDIT_CARD,2022-11-18,,OPEN,2026-01-15T00:00:00
A002556,P000721,HOME_LOAN,2022-06-25,,OPEN,2026-01-15T00:00:00
A002557,P001278,TRANSACTION,2025-05-26,,OPEN,2026-01-15T00:00:00
A002558,P001057,TERM_DEPOSIT,2024-10-20,2026-02-15,CLOSED,2026-02-15T09:00:00
A002559,P000225,CREDIT_CARD,2021-09-06,,OPEN,2026-01-15T09:00:00
A002560,P001124,TERM_DEPOSIT,2016-07-13,,DORMANT,2026-01-15T00:00:00
A002561,P001898,HOME_LOAN,2025-07-22,,OPEN,2026-01-15T00:00:00
A002562,P000947,TRANSACTION,2025-07-17,,OPEN,2026-01-15T00:00:00
A002563,P001079,HOME_LOAN,2021-06-02,,DORMANT,2026-01-15T09:00:00
A002564,P000990,TRANSACTION,2018-09-19,,OPEN,2026-01-15T00:00:00
A002565,P000749,HOME_LOAN,2021-01-26,,OPEN,2026-01-15T00:00:00
A002566,P001636,HOME_LOAN,2021-08-05,,OPEN,2026-01-15T00:00:00
A002567,P001164,HOME_LOAN,2021-03-22,,OPEN,2026-01-15T00:00:00
A002568,P000789,CREDIT_CARD,2020-09-08,,DORMANT,2026-01-15T00:00:00
A002569,P001459,HOME_LOAN,2021-12-18,,OPEN,2026-01-15T00:00:00
A002570,P000327,CREDIT_CARD,2023-09-11,,DORMANT,2026-01-15T09:00:00
A002571,P000085,TERM_DEPOSIT,2025-03-23,,OPEN,2026-01-15T00:00:00
A002572,P001985,HOME_LOAN,2016-04-05,,OPEN,2026-01-15T00:00:00
A002573,P000523,TERM_DEPOSIT,2023-08-20,,OPEN,2026-01-15T00:00:00
A002574,P001204,TERM_DEPOSIT,2018-09-28,,OPEN,2026-01-15T00:00:00
A002575,P001445,SAVINGS,2021-03-24,,OPEN,2026-01-15T00:00:00
A002576,P000746,SAVINGS,2019-11-04,,OPEN,2026-01-15T00:00:00
A002577,P001215,HOME_LOAN,2023-03-09,,OPEN,2026-01-15T00:00:00
A002578,P000794,CREDIT_CARD,2024-02-17,,OPEN,2026-01-15T00:00:00
A002579,P000958,CREDIT_CARD,2018-07-25,,OPEN,2026-01-15T00:00:00
A002580,P000136,TERM_DEPOSIT,2022-03-15,,OPEN,2026-01-15T00:00:00
A002581,P001902,CREDIT_CARD,2019-11-29,,DORMANT,2026-01-15T00:00:00
A002582,P001238,SAVINGS,2021-02-28,,OPEN,2026-01-15T00:00:00
A002583,P001590,SAVINGS,2025-11-29,,DORMANT,2026-01-15T00:00:00
A002584,P001055,TERM_DEPOSIT,2025-11-20,2026-02-15,CLOSED,2026-02-15T09:00:00
A002585,P001691,CREDIT_CARD,2023-09-01,,OPEN,2026-01-15T00:00:00
A002586,P000786,CREDIT_CARD,2023-12-15,,OPEN,2026-01-15T00:00:00
A002587,P001325,SAVINGS,2019-04-26,,OPEN,2026-01-15T00:00:00
A002588,P001306,TERM_DEPOSIT,2023-02-06,,OPEN,2026-01-15T00:00:00
A002589,P000125,SAVINGS,2016-11-12,,OPEN,2026-01-15T00:00:00
A002590,P001060,TERM_DEPOSIT,2022-05-16,,OPEN,2026-01-15T00:00:00
A002591,P001983,SAVINGS,2022-08-06,,OPEN,2026-01-15T00:00:00
A002592,P000956,SAVINGS,2025-11-28,,DORMANT,2026-01-15T00:00:00
A002593,P001155,CREDIT_CARD,2025-11-15,,OPEN,2026-01-15T00:00:00
A002594,P001725,TRANSACTION,2024-07-22,,DORMANT,2026-01-15T00:00:00
A002595,P001697,SAVINGS,2018-10-18,,DORMANT,2026-01-15T09:00:00
A002596,P001729,SAVINGS,2019-09-24,,DORMANT,2026-01-15T00:00:00
A002597,P000960,CREDIT_CARD,2020-07-14,,OPEN,2026-01-15T00:00:00
A002598,P000237,TRANSACTION,2017-08-01,2022-09-03,CLOSED,2026-01-15T00:00:00
A002599,P000287,TERM_DEPOSIT,2017-06-09,,OPEN,2026-01-15T00:00:00
A002600,P000984,HOME_LOAN,2024-07-09,,OPEN,2026-01-15T00:00:00
A002601,P001597,HOME_LOAN,2021-08-02,,OPEN,2026-01-15T00:00:00
A002602,P001858,TRANSACTION,2025-04-09,,OPEN,2026-01-15T00:00:00
A002603,P001694,SAVINGS,2024-04-26,,OPEN,2026-01-15T00:00:00
A002604,P000288,SAVINGS,2017-12-04,,OPEN,2026-01-15T09:00:00
A002605,P001001,SAVINGS,2022-08-25,,OPEN,2026-01-15T00:00:00
A002606,P000714,CREDIT_CARD,2018-05-11,2023-04-13,CLOSED,2026-01-15T00:00:00
A002607,P000915,CREDIT_CARD,2016-09-29,,OPEN,2026-01-15T09:00:00
A002608,P001708,CREDIT_CARD,2024-11-27,,OPEN,2026-01-15T00:00:00
A002609,P001193,CREDIT_CARD,2024-08-11,,OPEN,2026-01-15T00:00:00
A002610,P001453,HOME_LOAN,2024-09-29,,OPEN,2026-01-15T00:00:00
A002611,P000816,CREDIT_CARD,2021-02-01,,OPEN,2026-01-15T00:00:00
A002612,P000606,TRANSACTION,2017-04-30,,OPEN,2026-01-15T00:00:00
A002613,P001395,CREDIT_CARD,2019-02-24,,OPEN,2026-01-15T00:00:00
A002614,P000398,TERM_DEPOSIT,2020-01-31,,DORMANT,2026-01-15T00:00:00
A002615,P000035,HOME_LOAN,2017-03-23,,OPEN,2026-01-15T09:00:00
A002616,P000330,TERM_DEPOSIT,2017-12-16,,OPEN,2026-01-15T00:00:00
A002617,P000777,TERM_DEPOSIT,2024-05-29,2025-09-02,CLOSED,2026-01-15T00:00:00
A002618,P000410,SAVINGS,2017-03-17,,OPEN,2026-01-15T00:00:00
A002619,P001186,TRANSACTION,2024-07-14,,DORMANT,2026-02-15T09:00:00
A002620,P001277,TRANSACTION,2017-06-08,,OPEN,2026-01-15T00:00:00
A002621,P001419,TERM_DEPOSIT,2020-10-25,,OPEN,2026-01-15T00:00:00
A002622,P000862,TRANSACTION,2020-08-06,,OPEN,2026-01-15T00:00:00
A002623,P001009,HOME_LOAN,2017-05-30,,OPEN,2026-01-15T00:00:00
A002624,P001934,TERM_DEPOSIT,2024-09-04,,OPEN,2026-01-15T00:00:00
A002625,P000196,TRANSACTION,2025-07-17,,OPEN,2026-01-15T00:00:00
A002626,P001697,SAVINGS,2025-03-08,,OPEN,2026-01-15T00:00:00
A002627,P001032,TRANSACTION,2021-04-05,2026-02-15,CLOSED,2026-02-15T09:00:00
A002628,P001147,HOME_LOAN,2024-06-13,,OPEN,2026-01-15T00:00:00
A002629,P000535,CREDIT_CARD,2017-11-29,,OPEN,2026-01-15T00:00:00
A002630,P001768,HOME_LOAN,2022-03-10,,OPEN,2026-01-15T00:00:00
A002631,P000652,TERM_DEPOSIT,2016-05-20,,OPEN,2026-01-15T00:00:00
A002632,P000423,TERM_DEPOSIT,2020-04-07,,OPEN,2026-01-15T00:00:00
A002633,P001229,SAVINGS,2020-06-10,,DORMANT,2026-01-15T09:00:00
A002634,P000825,CREDIT_CARD,2024-10-01,,OPEN,2026-01-15T00:00:00
A002635,P000516,CREDIT_CARD,2019-07-26,,DORMANT,2026-02-15T09:00:00
A002636,P001455,HOME_LOAN,2023-03-29,2028-08-01,CLOSED,2026-01-15T00:00:00
A002637,P000793,TERM_DEPOSIT,2021-04-29,2025-04-18,CLOSED,2026-01-15T00:00:00
A002638,P000319,TRANSACTION,2016-08-19,,OPEN,2026-01-15T00:00:00
A002639,P001930,CREDIT_CARD,2016-02-17,,OPEN,2026-01-15T00:00:00
A002640,P001346,CREDIT_CARD,2018-03-11,,OPEN,2026-01-15T00:00:00
A002641,P001594,HOME_LOAN,2021-03-19,,OPEN,2026-01-15T00:00:00
A002642,P001103,TERM_DEPOSIT,2024-05-14,,OPEN,2026-01-15T00:00:00
A002643,P001212,SAVINGS,2023-01-01,,DORMANT,2026-01-15T00:00:00
